CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,IsZeroBalance,AgeGroup,CreditTier,CustomerValue,AgeProduct,ActivityScore,LogBalanceSalaryRatio,HighBalance,CLV
709,France,Female,45,3,104118.5,1,0,1,174032.0,0,0,Senior,prime,278150.5,3.828641396489095,1,-0.5137056584412036,1,312355.5
433,Spain,Male,27,2,0.0,2,1,1,153698.65,0,1,Young,subprime,153698.65,4.007333185232471,2,-11.94275565236079,0,0.0
781,France,Male,20,0,125023.1,2,1,1,108301.45,0,0,Young,superprime,233324.55,3.713572066704308,2,0.1435787426223687,1,0.0
656,France,Female,30,4,74323.2,1,1,1,22929.08,0,0,Adult,near prime,97252.28,3.4339872044851463,1,1.1759870195447952,0,297292.8
683,France,Male,38,7,109346.13,2,1,0,102665.92,0,0,Adult,prime,212012.05,4.343805421853684,0,0.06303753894437136,1,765422.91
620,France,Male,32,6,0.0,2,1,0,56139.09,0,1,Adult,near prime,56139.09,4.174387269895637,0,-10.935605453049607,0,0.0
637,Germany,Female,39,3,109698.41,1,1,1,88391.29,1,0,Adult,near prime,198089.7,3.6888794541139363,1,0.21595924031686842,1,329095.23
525,Spain,Female,30,5,0.0,2,0,1,149195.44,0,1,Adult,subprime,149195.44,4.110873864173311,2,-11.913019105877316,0,0.0
793,Germany,Female,34,5,127758.09,1,1,0,143357.03,0,0,Adult,superprime,271115.12,3.5553480614894135,0,-0.1151988263514685,1,638790.45
638,Germany,Male,50,1,102645.48,1,1,0,168359.98,1,0,Senior,near prime,271005.46,3.9318256327243257,0,-0.49481951314955985,1,102645.48
520,France,Male,31,4,93249.4,1,1,0,77335.75,0,0,Adult,subprime,170585.15,3.4657359027997265,0,0.18711908500223018,0,372997.6
641,France,Male,35,5,0.0,2,1,0,93148.93,0,1,Adult,near prime,93148.93,4.2626798770413155,0,-11.441965624553339,0,0.0
840,Germany,Female,51,1,87779.83,1,0,1,36687.11,1,0,Senior,superprime,124466.94,3.9512437185814275,1,0.8723904153055955,0,87779.83
504,Spain,Male,40,5,0.0,2,0,0,146703.36,0,1,Adult,subprime,146703.36,4.394449154672439,0,-11.896174684207491,0,0.0
686,France,Male,38,0,138131.34,1,0,1,115927.85,0,0,Adult,prime,254059.19,3.6635616461296463,1,0.17523557027768533,1,0.0
533,Germany,Male,38,4,70362.52,2,1,1,104189.46,0,0,Adult,subprime,174551.98,4.343805421853684,2,-0.3925456233821656,0,281450.08
577,France,Female,32,1,0.0,2,1,0,9902.39,0,1,Adult,subprime,9902.39,4.174387269895637,0,-9.200632401751305,0,0.0
445,Germany,Female,48,7,168286.58,1,1,0,16645.77,1,0,Senior,subprime,184932.34999999998,3.8918202981106265,0,2.3134580980690096,1,1178006.0599999998
720,France,Male,44,3,86102.27,1,1,0,180134.88,1,0,Adult,prime,266237.15,3.8066624897703196,0,-0.7381640651872203,0,258306.81
643,Germany,Male,25,4,115142.9,1,1,1,148098.95,0,0,Young,near prime,263241.85,3.258096538021482,1,-0.2517047331817128,1,460571.6
652,Germany,Female,47,0,126597.89,2,1,1,38798.79,1,0,Senior,near prime,165396.68,4.553876891600541,2,1.1826089076556805,1,0.0
663,France,Female,33,2,0.0,2,1,0,153295.0,0,1,Adult,prime,153295.0,4.204692619390966,0,-11.940125971890655,0,0.0
525,Germany,Female,30,0,157989.21,2,1,1,100687.67,0,0,Adult,subprime,258676.88,4.110873864173311,2,0.4504997881005117,1,0.0
662,Spain,Female,54,1,187997.15,1,0,0,111442.71,1,0,Senior,prime,299439.86,4.007333185232471,0,0.5229125019813115,1,187997.15
724,Germany,Male,54,8,172192.49,1,1,1,136902.01,0,0,Senior,prime,309094.5,4.007333185232471,1,0.22934606749654662,1,1377539.92
581,Germany,Male,38,1,133105.47,1,1,0,105732.9,1,0,Adult,subprime,238838.37,3.6635616461296463,0,0.23022377381432868,1,133105.47
685,Spain,Male,38,4,0.0,2,1,1,35884.91,0,1,Adult,prime,35884.91,4.343805421853684,2,-10.488100018327652,0,0.0
595,France,Male,46,10,0.0,1,1,0,73489.15,1,1,Senior,subprime,73489.15,3.8501476017100584,0,-11.20490666261486,0,0.0
588,France,Female,21,8,0.0,2,1,1,110114.19,0,1,Young,subprime,110114.19,3.7612001156935624,2,-11.60928227868033,0,0.0
647,Germany,Male,35,3,192407.97,1,1,1,40145.28,0,0,Adult,near prime,232553.25,3.58351893845611,1,1.567093375219141,1,577223.91
785,Germany,Female,38,9,107199.75,1,0,0,146398.51,0,0,Adult,superprime,253598.26,3.6635616461296463,0,-0.31163600964618965,1,964797.75
794,Germany,Female,55,6,115796.7,1,1,0,160526.36,1,0,Senior,superprime,276323.06,4.02535169073515,0,-0.32661969222099074,1,694780.2
823,France,Male,37,5,164858.18,1,1,1,173516.71,0,0,Adult,superprime,338374.89,3.6375861597263857,1,-0.051188014150129746,1,824290.8999999999
687,Germany,Male,38,4,117633.28,1,0,1,88396.6,0,0,Adult,prime,206029.88,3.6635616461296463,1,0.28573566963250485,1,470533.12
850,France,Female,28,9,0.0,2,1,0,185821.41,0,1,Young,superprime,185821.41,4.04305126783455,0,-12.132546711651615,0,0.0
496,France,Female,36,7,0.0,2,0,0,108098.28,0,1,Adult,subprime,108098.28,4.290459441148391,0,-11.59080534310558,0,0.0
527,Germany,Female,30,6,126663.51,1,1,1,162267.91,0,0,Adult,subprime,288931.42,3.4339872044851463,1,-0.2477129597375729,1,759981.0599999999
576,Germany,Female,71,6,140273.47,1,1,1,193135.25,1,0,Elderly,subprime,333408.72,4.276666119016055,1,-0.31979489504532843,1,841640.8200000001
525,Spain,Female,60,7,0.0,2,0,1,168034.9,0,1,Elderly,subprime,168034.9,4.795790545596741,2,-12.03193292603303,0,0.0
727,Germany,Male,21,8,153344.72,1,1,1,163295.87,0,0,Young,prime,316640.58999999997,3.091042453358316,1,-0.06287485245476354,1,1226757.76
671,Germany,Female,23,9,123943.18,1,1,1,159553.27,0,0,Young,prime,283496.44999999995,3.1780538303479458,1,-0.25255281217472536,1,1115488.6199999999
625,France,Male,39,5,0.0,1,1,0,99800.87,0,1,Adult,near prime,99800.87,3.6888794541139363,0,-11.510942199598961,0,0.0
643,Germany,Male,33,7,98630.31,2,1,1,40250.82,0,0,Adult,near prime,138881.13,4.204692619390966,2,0.8962335366069869,1,690412.1699999999
707,France,Female,33,2,58036.33,1,1,1,83335.78,0,0,Adult,prime,141372.11,3.5263605246161616,1,-0.36180356413772685,0,116072.66
539,Spain,Male,28,5,0.0,2,1,0,48382.4,0,1,Young,subprime,48382.4,4.04305126783455,0,-10.786912058668664,0,0.0
498,Germany,Male,45,7,109200.74,2,0,1,165990.44,0,0,Senior,subprime,275191.18,4.51085950651685,2,-0.41873922351210524,1,764405.18
696,Spain,Female,30,0,0.0,2,1,1,9002.8,0,1,Adult,prime,9002.8,4.110873864173311,2,-9.105401989429858,0,0.0
758,France,Female,33,7,0.0,1,1,0,188156.34,0,1,Adult,prime,188156.34,3.5263605246161616,0,-12.14503380668771,0,0.0
685,France,Female,33,6,0.0,2,0,1,186785.01,0,1,Adult,prime,186785.01,4.204692619390966,2,-12.137718909038645,0,0.0
655,Germany,Female,30,1,83173.98,2,1,1,184259.6,0,0,Adult,near prime,267433.58,4.110873864173311,2,-0.795404478496156,0,83173.98
747,France,Female,40,3,0.0,1,0,0,57817.84,1,1,Adult,prime,57817.84,3.713572066704308,0,-10.965069953106894,0,0.0
601,Spain,Male,24,7,0.0,2,0,0,144660.42,0,1,Young,near prime,144660.42,3.8918202981106265,0,-11.882151256475652,0,0.0
477,France,Male,22,5,82559.42,2,0,0,163112.9,1,0,Young,subprime,245672.32,3.8066624897703196,0,-0.680918340855099,0,412797.1
558,France,Male,32,5,73494.21,1,0,0,136301.1,0,0,Adult,subprime,209795.31,3.4965075614664802,0,-0.6176535117467168,0,367471.05000000005
586,Spain,Male,29,2,132450.24,1,1,1,36176.63,0,0,Young,subprime,168626.87,3.4011973816621555,1,1.2977736056804225,1,264900.48
850,France,Male,49,6,128663.9,1,1,0,65769.3,1,0,Senior,superprime,194433.2,3.912023005428146,0,0.6710429814794914,1,771983.3999999999
505,France,Female,36,2,79951.9,1,0,1,174123.16,1,0,Adult,subprime,254075.06,3.6109179126442243,1,-0.7783308966751861,0,159903.8
591,Germany,Female,51,8,132508.3,1,1,1,161304.68,1,0,Senior,subprime,293812.98,3.9512437185814275,1,-0.1966483667559249,1,1060066.4
761,Germany,Female,38,1,120530.13,2,1,0,109394.62,0,0,Adult,prime,229924.75,4.343805421853684,0,0.0969372071922514,1,120530.13
554,France,Female,35,10,74988.59,2,0,1,190155.13,0,0,Adult,subprime,265143.72,4.2626798770413155,2,-0.9304961676590207,0,749885.8999999999
774,France,Female,47,6,94722.88,1,0,1,61450.96,0,0,Senior,prime,156173.84,3.8712010109078907,1,0.4327104017809127,0,568337.28
771,Spain,Female,33,5,0.0,2,1,0,8673.43,0,1,Adult,prime,8673.43,4.204692619390966,0,-9.06813489660445,0,0.0
792,France,Male,31,6,71269.89,2,0,1,125912.77,0,0,Adult,superprime,197182.66,4.143134726391533,2,-0.5691093384288806,0,427619.33999999997
673,Germany,Female,41,9,98612.1,1,1,0,151349.35,0,0,Adult,prime,249961.45,3.7376696182833684,0,-0.42839323516165706,1,887508.9
765,France,Male,40,6,138033.55,1,1,1,67972.45,0,0,Adult,prime,206006.0,3.713572066704308,1,0.7083868283829968,1,828201.2999999999
748,France,Female,41,2,91621.69,1,1,1,71139.31,0,0,Adult,prime,162761.0,3.7376696182833684,1,0.25302482431370876,0,183243.38
422,France,Male,54,3,140014.42,1,0,1,86350.97,0,0,Senior,subprime,226365.39,4.007333185232471,1,0.48332094094017286,1,420043.26
568,Spain,Male,27,5,126815.97,2,0,1,118648.12,0,0,Young,subprime,245464.09,4.007333185232471,2,0.06657429977363627,1,634079.85
502,France,Female,64,3,139663.37,1,0,1,100995.11,0,0,Elderly,subprime,240658.47999999998,4.174387269895637,1,0.3241601859566856,1,418990.11
524,France,Female,28,7,0.0,2,0,1,147100.72,0,1,Young,subprime,147100.72,4.04305126783455,2,-11.898879599247206,0,0.0
689,France,Male,34,1,165312.27,1,1,0,155495.63,0,0,Adult,prime,320807.9,3.5553480614894135,0,0.06121822052803694,1,165312.27
661,France,Male,26,8,0.0,2,0,0,196875.87,0,1,Young,prime,196875.87,3.970291913552122,0,-12.190333786929623,0,0.0
606,Spain,Male,33,8,0.0,2,1,1,63176.77,0,1,Adult,near prime,63176.77,4.204692619390966,2,-11.053707777753418,0,0.0
678,Germany,Female,54,1,123699.28,2,0,1,105221.76,0,0,Senior,prime,228921.03999999998,4.6913478822291435,2,0.16178191622345572,1,123699.28
636,Germany,Female,29,3,97325.15,1,0,1,131924.38,0,0,Young,near prime,229249.53,3.4011973816621555,1,-0.3041687502052124,1,291975.44999999995
647,France,Male,32,5,97041.16,1,1,1,23132.73,0,0,Adult,near prime,120173.89,3.4965075614664802,1,1.4338537975786902,0,485205.80000000005
732,France,Male,36,5,0.0,2,1,0,161428.25,0,1,Adult,prime,161428.25,4.290459441148391,0,-11.991822245164197,0,0.0
646,France,Male,50,0,104129.24,2,1,0,181794.86,1,0,Senior,near prime,285924.1,4.61512051684126,0,-0.5572419858564146,1,0.0
559,France,Female,43,1,0.0,1,0,1,86634.3,0,1,Adult,subprime,86634.3,3.784189633918261,1,-11.369462632742668,0,0.0
581,France,Male,28,3,104367.5,1,1,1,29937.75,0,0,Young,subprime,134305.25,3.367295829986474,1,1.248774277829801,1,313102.5
565,France,Male,46,7,135369.71,1,0,1,140130.22,0,0,Senior,subprime,275499.93,3.8501476017100584,1,-0.03456225427728121,1,947587.97
657,Spain,Female,41,6,112119.48,1,1,0,17536.82,0,0,Adult,near prime,129656.29999999999,3.7376696182833684,0,1.8552143155382765,1,672716.88
847,France,Male,66,7,123760.68,1,0,1,53157.16,0,0,Elderly,superprime,176917.84,4.204692619390966,1,0.8450861600778854,1,866324.76
558,France,Female,41,6,0.0,1,1,1,143585.29,1,1,Adult,subprime,143585.29,3.7376696182833684,1,-11.874691457500768,0,0.0
596,Spain,Male,57,6,0.0,2,1,1,72402.0,0,1,Senior,subprime,72402.0,4.74493212836325,2,-11.19000301397943,0,0.0
579,France,Male,39,5,0.0,2,0,1,39891.84,0,1,Adult,subprime,39891.84,4.3694478524670215,2,-10.59395213815357,0,0.0
741,France,Female,36,3,0.0,2,1,1,89804.83,0,1,Adult,prime,89804.83,4.290459441148391,2,-11.405405174231944,0,0.0
613,France,Male,44,3,0.0,2,0,1,136491.72,0,1,Adult,near prime,136491.72,4.48863636973214,2,-11.824026558851545,0,0.0
694,Spain,Male,31,5,0.0,1,1,0,35593.18,0,1,Adult,prime,35593.18,3.4657359027997265,0,-10.479937420329229,0,0.0
729,Spain,Female,42,7,0.0,2,1,0,58268.2,1,1,Adult,prime,58268.2,4.442651256490317,0,-10.972828930851179,0,0.0
480,France,Female,42,1,152160.21,2,1,0,101778.9,0,0,Adult,subprime,253939.11,4.442651256490317,0,0.4021279122721815,1,152160.21
666,France,Female,59,5,0.0,2,1,1,185123.09,0,1,Senior,prime,185123.09,4.77912349311153,2,-12.128781635960449,0,0.0
575,France,Male,24,2,0.0,2,1,1,119927.81,0,1,Young,subprime,119927.81,3.8918202981106265,2,-11.694653595721773,0,0.0
850,France,Male,36,3,0.0,2,1,0,195033.07,0,1,Adult,superprime,195033.07,4.290459441148391,0,-12.1809295402332,0,0.0
740,France,Male,36,4,172381.8,1,1,1,86480.29,0,0,Adult,prime,258862.08999999997,3.6109179126442243,1,0.6897894953075436,1,689527.2
588,Germany,Male,41,6,106116.56,2,1,0,198766.61,0,0,Adult,subprime,304883.17,4.418840607796598,0,-0.62758881721604,1,636699.36
681,France,Male,36,5,141952.07,1,1,1,185144.08,0,0,Adult,prime,327096.15,3.6109179126442243,1,-0.26564322393899076,1,709760.3500000001
611,Spain,Female,33,7,0.0,2,1,1,3729.89,0,1,Adult,near prime,3729.89,4.204692619390966,2,-8.224402090074124,0,0.0
589,France,Female,37,6,138497.84,1,0,1,18988.58,0,0,Adult,subprime,157486.41999999998,3.6375861597263857,1,1.986971542465076,1,830987.04
717,Spain,Female,34,1,0.0,2,1,0,119313.74,0,1,Adult,prime,119313.74,4.23410650459726,0,-11.689520154519213,0,0.0
556,Germany,Male,33,3,124213.36,2,1,0,62627.55,0,0,Adult,subprime,186840.91,4.204692619390966,0,0.6847875383585507,1,372640.08
850,France,Male,37,4,126872.6,1,1,0,197266.58,0,0,Adult,superprime,324139.18,3.6375861597263857,0,-0.4413697659774165,1,507490.4
685,Spain,Female,42,2,0.0,2,0,0,199992.48,0,1,Adult,prime,199992.48,4.442651256490317,0,-12.206040044998783,0,0.0
713,France,Female,37,8,0.0,1,1,1,16403.41,0,1,Adult,prime,16403.41,3.6375861597263857,1,-9.705305480103533,0,0.0
437,France,Female,26,1,120923.52,1,0,1,78854.57,0,0,Young,subprime,199778.09000000003,3.295836866004329,1,0.42754859792795585,1,120923.52
605,Spain,Male,47,7,142643.54,1,1,0,189310.27,0,0,Senior,near prime,331953.81,3.8712010109078907,0,-0.28303679014504723,1,998504.78
758,Germany,Male,41,10,79857.64,1,1,1,78088.17,0,0,Adult,prime,157945.81,3.7376696182833684,1,0.022406692831500763,0,798576.4
600,France,Male,46,10,95502.21,1,0,0,19842.18,0,0,Senior,subprime,115344.39000000001,3.8501476017100584,0,1.5712994882162779,0,955022.1000000001
827,France,Male,38,5,0.0,2,0,0,103305.01,0,1,Adult,superprime,103305.01,4.343805421853684,0,-11.545450833473419,0,0.0
608,Germany,Male,23,8,197715.93,2,1,1,116124.28,0,0,Young,near prime,313840.20999999996,3.8501476017100584,2,0.5321667529843932,1,1581727.44
608,France,Female,30,8,85859.76,1,0,0,142730.27,0,0,Adult,near prime,228590.02999999997,3.4339872044851463,0,-0.5082367171450848,0,686878.08
554,France,Male,44,7,85304.27,1,1,1,58076.52,0,0,Adult,subprime,143380.79,3.8066624897703196,1,0.38445756465491776,0,597129.89
683,Germany,Female,35,1,132371.3,2,0,0,186123.57,0,0,Adult,prime,318494.87,4.2626798770413155,0,-0.3407977736131613,1,132371.3
660,Spain,Male,33,4,0.0,1,1,0,29664.45,0,1,Adult,near prime,29664.45,3.5263605246161616,0,-10.29773834796923,0,0.0
628,France,Female,31,5,0.0,1,0,0,147963.07,1,1,Adult,near prime,147963.07,3.4657359027997265,0,-11.90472475300251,0,0.0
668,Germany,Male,39,4,79896.0,1,1,0,38466.39,0,0,Adult,prime,118362.39,3.6888794541139363,0,0.7309274357451194,0,319584.0
776,France,Female,29,5,0.0,2,1,1,143301.49,0,1,Young,prime,143301.49,4.07753744390572,2,-11.872712989799284,0,0.0
820,France,Male,36,4,0.0,2,1,0,31422.69,0,1,Adult,superprime,31422.69,4.290459441148391,0,-10.35531734603425,0,0.0
665,France,Male,36,1,0.0,2,0,1,121505.61,0,1,Adult,prime,121505.61,4.290459441148391,2,-11.707723943575116,0,0.0
850,Germany,Male,31,4,146587.3,1,1,1,89874.82,0,0,Adult,superprime,236462.12,3.4657359027997265,1,0.48919903748092786,1,586349.2
703,France,Female,42,7,0.0,2,0,1,72500.68,0,1,Adult,prime,72500.68,4.442651256490317,2,-11.191365012988083,0,0.0
506,Spain,Male,32,8,0.0,2,0,1,182692.8,0,1,Adult,subprime,182692.8,4.174387269895637,2,-12.115566806377034,0,0.0
588,Spain,Male,32,3,109109.33,1,0,1,4993.94,0,0,Adult,subprime,114103.27,3.4965075614664802,1,3.083934172116791,1,327327.99
622,Spain,Female,26,8,0.0,2,1,1,124964.82,0,1,Young,near prime,124964.82,3.970291913552122,2,-11.735795538892905,0,0.0
606,France,Male,34,5,0.0,1,1,0,161971.42,0,1,Adult,near prime,161971.42,3.5553480614894135,0,-11.99518135280729,0,0.0
517,France,Male,56,9,142147.32,1,0,0,39488.04,1,0,Senior,subprime,181635.36000000002,4.04305126783455,0,1.2808478544744073,1,1279325.8800000001
758,Spain,Female,43,10,0.0,2,1,1,55313.44,0,1,Adult,prime,55313.44,4.465908118654584,2,-10.920789274581555,0,0.0
677,France,Female,49,3,0.0,2,1,1,187811.71,0,1,Senior,prime,187811.71,4.59511985013459,2,-12.143200521847477,0,0.0
827,Spain,Female,35,0,0.0,2,0,1,184514.01,0,1,Adult,superprime,184514.01,4.2626798770413155,2,-12.12548609416713,0,0.0
729,France,Female,36,8,109106.8,1,0,0,121311.12,0,0,Adult,prime,230417.91999999998,3.6109179126442243,0,-0.10603034419273705,1,872854.4
654,France,Male,36,2,112262.84,1,1,0,12873.39,0,0,Adult,near prime,125136.23,3.6109179126442243,0,2.165611748449198,1,224525.68
654,Spain,Female,36,5,0.0,2,0,0,157238.05,0,1,Adult,near prime,157238.05,4.290459441148391,0,-11.96552253779788,0,0.0
619,Spain,Male,52,8,0.0,2,1,1,123242.11,0,1,Senior,near prime,123242.11,4.653960350157523,2,-11.721914187705408,0,0.0
642,Spain,Male,26,8,144238.7,1,1,1,184399.76,0,0,Young,near prime,328638.46,3.295836866004329,1,-0.24563493356304456,1,1153909.6
472,Spain,Female,32,1,159397.75,1,0,1,57323.18,0,0,Adult,subprime,216720.93,3.4965075614664802,1,1.022686400181266,1,159397.75
470,Spain,Male,30,4,125385.01,1,1,0,68293.93,0,0,Adult,subprime,193678.94,3.4339872044851463,0,0.6075615264876948,1,501540.04
633,France,Female,60,8,69365.25,1,1,1,10288.24,0,0,Elderly,near prime,79653.49,4.110873864173311,1,1.9083017489822645,0,554922.0
602,France,Male,31,7,155271.83,1,1,1,179446.31,0,0,Adult,near prime,334718.14,3.4657359027997265,1,-0.1446978640908494,1,1086902.8099999998
640,Spain,Male,29,5,197200.04,2,1,0,141453.62,0,0,Young,near prime,338653.66000000003,4.07753744390572,0,0.33224475705618417,1,986000.2000000001
454,Spain,Female,48,5,144837.79,1,1,1,93151.77,0,0,Senior,subprime,237989.56,3.8918202981106265,1,0.441380497227879,1,724188.9500000001
562,France,Female,57,3,0.0,3,1,0,6554.97,1,1,Senior,subprime,6554.97,5.147494476813453,0,-8.7881313638923,0,0.0
636,France,Male,34,8,0.0,2,1,0,38570.13,0,1,Adult,near prime,38570.13,4.23410650459726,0,-10.560259348154498,0,0.0
621,Spain,Male,50,3,163085.79,1,0,1,131048.36,0,0,Senior,near prime,294134.15,3.9318256327243257,1,0.21870846696587698,1,489257.37
795,Germany,Male,38,7,125903.22,2,1,1,127068.92,0,0,Adult,superprime,252972.14,4.343805421853684,2,-0.009216026987823867,1,881322.54
550,France,Male,22,6,154377.3,1,1,1,51721.52,0,0,Young,subprime,206098.81999999998,3.1354942159291497,1,1.0935128070573885,1,926263.7999999999
630,Spain,Male,41,7,107511.52,1,0,1,46156.87,0,0,Adult,near prime,153668.39,3.7376696182833684,1,0.8455398286147648,1,752580.64
573,Germany,Male,30,8,127406.5,1,1,0,192950.6,0,0,Adult,subprime,320357.1,3.4339872044851463,0,-0.4150487691459155,1,1019252.0
561,Spain,Male,24,8,143656.55,1,0,1,180932.46,0,0,Young,subprime,324589.01,3.2188758248682006,1,-0.23069699702046442,1,1149252.4
662,France,Female,39,5,138106.75,1,0,0,19596.73,0,0,Adult,prime,157703.48,3.6888794541139363,0,1.9526204343924611,1,690533.75
637,France,Male,27,9,128940.24,1,1,0,46786.92,0,0,Young,near prime,175727.16,3.332204510175204,0,1.0137317467654299,1,1160462.1600000001
651,Germany,Male,37,9,114453.58,1,0,1,175820.91,0,0,Adult,near prime,290274.49,3.6375861597263857,1,-0.4292935446742554,1,1030082.22
646,France,Female,33,2,0.0,2,0,0,198208.0,0,1,Adult,near prime,198208.0,4.204692619390966,0,-12.197077308525184,0,0.0
567,France,Female,48,3,0.0,1,1,0,55362.45,0,1,Senior,subprime,55362.45,3.8918202981106265,0,-10.921674907713943,0,0.0
638,France,Male,41,1,131762.94,1,1,1,47675.29,0,0,Adult,near prime,179438.23,3.7376696182833684,1,1.0165777789489532,1,131762.94
725,France,Female,31,6,0.0,1,0,0,61326.43,0,1,Adult,prime,61326.43,3.4657359027997265,0,-11.023982493290685,0,0.0
709,France,Female,41,3,150300.65,2,1,0,71672.86,0,0,Adult,prime,221973.51,4.418840607796598,0,0.7405181682269468,1,450901.94999999995
787,Spain,Male,39,10,108935.39,1,1,1,101168.3,0,0,Adult,superprime,210103.69,3.6888794541139363,1,0.07396878275286944,1,1089353.9
653,France,Male,37,7,135847.47,1,1,0,144880.81,0,0,Adult,near prime,280728.28,3.6375861597263857,0,-0.06437823320770875,1,950932.29
661,Germany,Male,37,7,109908.06,2,1,0,115037.67,1,0,Adult,prime,224945.72999999998,4.31748811353631,0,-0.04561503611756912,1,769356.4199999999
681,Germany,Male,49,8,142946.18,1,0,0,187280.51,1,0,Senior,prime,330226.69,3.912023005428146,0,-0.27013769454742764,1,1143569.44
436,Germany,Male,45,3,104339.11,2,1,1,183540.22,1,0,Senior,subprime,287879.33,4.51085950651685,2,-0.5647834225817636,1,313017.33
663,France,Male,33,5,157274.36,2,1,1,28531.81,0,0,Adult,prime,185806.16999999998,4.204692619390966,2,1.7069435012478458,1,786371.7999999999
662,France,Male,64,0,98848.19,1,0,1,42730.12,0,0,Elderly,prime,141578.31,4.174387269895637,1,0.8386678949440292,1,0.0
607,Germany,Female,39,8,105103.33,1,1,0,104721.5,1,0,Adult,near prime,209824.83000000002,3.6888794541139363,0,0.0036394813901647893,1,840826.64
754,France,Male,34,7,0.0,2,1,1,65219.85,0,1,Adult,prime,65219.85,4.23410650459726,2,-11.085534482070404,0,0.0
